Model_Family,Variable,Period,Classes,LatentClass,Assigned_Class_Label,Archetype_Group,Display_Label,Color_Name,Color_Hex,Rationale,Source_Project,Source_File,Status,Narrative_Label,Legacy_Display_Label,Legacy_Archetype_Group,Legacy_Rationale,Decision_Source
LCGA,PAYC,Entire Childhood (0–12 Years),9,4,Shift Down Mid (3–10y),Shift Down Mid,Shift Down Mid (3–10y),red,#D73027,Composite declines steadily through mid-childhood and approaches near zero by later ages.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Down Mid (3–10y),Shift Down Mid (3–10y),Shift Down Mid,Composite declines steadily through mid-childhood and approaches near zero by later ages.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Entire Childhood (0–12 Years),9,5,Shift Up Mid (2–9y),Shift Up Mid,Shift Up Mid (2–9y),bluish_green,#009E73,"Composite increases gradually across childhood, reaching a higher moderate level by late childhood.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (2–9y),Shift Up Mid (2–9y),Shift Up Mid,"Composite increases gradually across childhood, reaching a higher moderate level by late childhood.",canonical_label_plus_obj01_archetype
LCGA,PAYC,Entire Childhood (0–12 Years),9,6,Shift Up Late (7–11y),Shift Up Late,Shift Up Late (7–11y),teal,#44AA99,"Composite remains moderate early on and then rises strongly in late childhood, nearing certainty by ~11 years.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Late (7–11y),Shift Up Late (7–11y),Shift Up Late,"Composite remains moderate early on and then rises strongly in late childhood, nearing certainty by ~11 years.",canonical_label_plus_obj01_archetype
LCGA,PAYC,Entire Childhood (0–12 Years),9,7,Shift Up Mid (4–6y),Shift Up Mid,Shift Up Mid (4–6y),green,#228833,Composite increases sharply around ages 4–6 and then remains very high thereafter.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (4–6y),Shift Up Mid (4–6y),Shift Up Mid,Composite increases sharply around ages 4–6 and then remains very high thereafter.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Entire Childhood (0–12 Years),9,8,Shift Up Early (0–2y),Shift Up Early,Shift Up Early (0–2y),orange,#E69F00,Composite rises rapidly in the first 2–3 years and then stays near certainty through the rest of childhood.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Early (0–2y),Shift Up Early (0–2y),Shift Up Early,Composite rises rapidly in the first 2–3 years and then stays near certainty through the rest of childhood.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Entire Childhood (0–12 Years),9,9,Shift Up Late (6–10y),Shift Up Late,Shift Up Late (6–10y),vermillion,#D55E00,Composite starts near zero and rises in later childhood to a moderate level by ages 10–12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Late (6–10y),Shift Up Late (6–10y),Shift Up Late,Composite starts near zero and rises in later childhood to a moderate level by ages 10–12.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Middle–Late Childhood (6–12 Years),7,1,Stable Medium (6–12y),Stable Medium,Stable Medium (6–12y),gray,#BBBBBB,Composite remains consistently moderate across ages 6–12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Medium (6–12y),Stable Medium (6–12y),Stable Medium,Composite remains consistently moderate across ages 6–12.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Middle–Late Childhood (6–12 Years),7,2,Convex Peak Mid (8–10y),Convex Peak Mid,Convex Peak Mid (8–10y),indigo,#332288,Composite rises to a mid-period peak around ages 8–10 and then tapers toward age 12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Convex Peak Mid (8–10y),Convex Peak Mid (8–10y),Convex Peak Mid,Composite rises to a mid-period peak around ages 8–10 and then tapers toward age 12.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Middle–Late Childhood (6–12 Years),7,3,Stable Low (6–12y),Stable Low,Stable Low (6–12y),light_gray,#DDDDBD,Composite remains near zero across ages 6–12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (6–12y),Stable Low (6–12y),Stable Low,Composite remains near zero across ages 6–12.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Middle–Late Childhood (6–12 Years),7,4,Convex Peak Mid (8–10y),Convex Peak Mid,Convex Peak Mid (8–10y),red,#D73027,Composite stays high overall but shows a clear mid-period peak around ages 8–10.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Convex Peak Mid (8–10y),Convex Peak Mid (8–10y),Convex Peak Mid,Composite stays high overall but shows a clear mid-period peak around ages 8–10.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Middle–Late Childhood (6–12 Years),7,5,Shift Up Mid (7–11y),Shift Up Mid,Shift Up Mid (7–11y),bluish_green,#009E73,"Composite increases through later childhood, with the steepest rise from ~7 to 11 years.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (7–11y),Shift Up Mid (7–11y),Shift Up Mid,"Composite increases through later childhood, with the steepest rise from ~7 to 11 years.",canonical_label_plus_obj01_archetype
LCGA,PAYC,Middle–Late Childhood (6–12 Years),7,6,Stable Medium (6–12y),Stable Medium,Stable Medium (6–12y),teal,#44AA99,Composite remains stable at a lower–moderate level across ages 6–12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Medium (6–12y),Stable Medium (6–12y),Stable Medium,Composite remains stable at a lower–moderate level across ages 6–12.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Middle–Late Childhood (6–12 Years),7,7,Cross-over (6–10y),Cross-over,Cross-over (6–10y),green,#228833,"Opposing shifts in underlying components (one increasing while another decreases) produce a mixed, partially offsetting composite pattern.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Cross-over (6–10y),Cross-over (6–10y),Cross-over,"Opposing shifts in underlying components (one increasing while another decreases) produce a mixed, partially offsetting composite pattern.",canonical_label_plus_obj01_archetype
LCGA,UHC14,Early Childhood (0–5 Years),2,1,Minimal Overcrowding,Minimal Overcrowding,Minimal Overcrowding,light_gray,#DDDDBD,Probability of overcrowding remains near zero across early childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Minimal Overcrowding,,,,canonical_only_retained
LCGA,UHC14,Early Childhood (0–5 Years),2,2,Rising Overcrowding,Rising Overcrowding,Rising Overcrowding,yellow,#CCBB44,Probability of overcrowding increases gradually across ages 0 to 5 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Rising Overcrowding,,,,canonical_only_retained
LCGA,UHC14,Middle–Late Childhood (6–12 Years),3,1,Chronic High Overcrowding,Chronic High Overcrowding,Chronic High Overcrowding,yellow,#CCBB44,Probability of overcrowding is already high at age 6 and rises further across middle-late childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Chronic High Overcrowding,,,,canonical_only_retained
LCGA,UHC14,Middle–Late Childhood (6–12 Years),3,2,Declining Overcrowding,Declining Overcrowding,Declining Overcrowding,gray,#BBBBBB,Probability of overcrowding is moderate to high in earlier ages and declines toward zero by later childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Declining Overcrowding,,,,canonical_only_retained
LCGA,UHC14,Middle–Late Childhood (6–12 Years),3,3,Minimal Overcrowding,Minimal Overcrowding,Minimal Overcrowding,light_gray,#DDDDBD,Probability of overcrowding remains near zero across ages 6 to 12 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Minimal Overcrowding,,,,canonical_only_retained
LCGA,UHSES,Early Childhood (0–5 Years),2,1,Improving from Low SES,Improving from Low SES,Improving from Low SES,improvement-teal-alt,#009E73,Probability of low household SES starts elevated in infancy and declines steadily toward near zero by age 5.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Improving from Low SES,,,,canonical_only_retained
LCGA,UHSES,Early Childhood (0–5 Years),2,2,Chronic Low SES,Chronic Low SES,Chronic Low SES,chronic-adversity-burgundy-alt,#7F0000,Probability of low household SES remains near-certain across ages 0 to 5 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Chronic Low SES,,,,canonical_only_retained
LCGA,UHSES,Early Childhood (0–5 Years),3,1,Improving from Low SES,Improving from Low SES,Improving from Low SES,improvement-teal-alt,#009E73,Probability of low household SES starts high in infancy and declines steadily toward near zero by age 5.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge2_curated,Improving from Low SES,,,,restricted_ge2_manual_labeling
LCGA,UHSES,Early Childhood (0–5 Years),3,2,Chronic Low SES,Chronic Low SES,Chronic Low SES,chronic-adversity-burgundy-alt,#7F0000,Probability of low household SES remains near-certain across ages 0 to 5 years.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge2_curated,Chronic Low SES,,,,restricted_ge2_manual_labeling
LCGA,UHSES,Early Childhood (0–5 Years),3,3,Stable Higher SES,Stable Higher SES,Stable Higher SES,stable-gray-alt,#D9D9D9,"Probability of low household SES remains near zero across ages 0 to 5 years, indicating persistently higher household SES.",trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge2_curated,Stable Higher SES,,,,restricted_ge2_manual_labeling
LCGA,UHSES,Early Childhood (0–5 Years),4,1,Chronic Low SES,Chronic Low SES,Chronic Low SES,chronic-adversity-burgundy-alt,#7F0000,Probability of low household SES remains near-certain across ages 0 to 5 years.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Chronic Low SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Early Childhood (0–5 Years),4,2,Improving from Low SES,Improving from Low SES,Improving from Low SES,improvement-teal-alt,#009E73,Probability of low household SES starts elevated in infancy and declines steadily toward low levels by age 5.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Improving from Low SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Early Childhood (0–5 Years),4,3,Stable Higher SES,Stable Higher SES,Stable Higher SES,stable-gray-alt,#D9D9D9,"Probability of low household SES remains near zero across ages 0 to 5 years, indicating persistently higher household SES.",trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Stable Higher SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Early Childhood (0–5 Years),4,4,Late Improvement from Chronic Low SES,Late Improvement from Chronic Low SES,Late Improvement from Chronic Low SES,late-improvement-olive-alt,#66A61E,Probability of low household SES remains very high through earlier ages and then declines sharply by age 5.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Late Improvement from Chronic Low SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Middle–Late Childhood (6–12 Years),5,1,Improving from High Low SES,Improving from High Low SES,Improving from High Low SES,strong-improvement-blue-alt,#0072B2,Probability of low household SES starts very high and then declines across middle-late childhood to substantially lower levels by later childhood.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Improving from High Low SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Middle–Late Childhood (6–12 Years),5,2,Stable Higher SES,Stable Higher SES,Stable Higher SES,stable-gray-alt,#D9D9D9,"Probability of low household SES remains near zero across ages 6 to 12 years, indicating persistently higher household SES.",trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Stable Higher SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Middle–Late Childhood (6–12 Years),5,3,Persistent Moderate Low SES,Persistent Moderate Low SES,Persistent Moderate Low SES,persistent-magenta-alt,#CC79A7,Probability of low household SES remains moderate across ages 6 to 12 years with only modest improvement.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Persistent Moderate Low SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Middle–Late Childhood (6–12 Years),5,4,Early Improvement from Mild Low SES,Early Improvement from Mild Low SES,Early Improvement from Mild Low SES,early-improvement-green-alt,#4DAF4A,Probability of low household SES is modest at age 6 and drops rapidly toward near zero across later childhood.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Early Improvement from Mild Low SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Middle–Late Childhood (6–12 Years),5,5,Chronic Low SES,Chronic Low SES,Chronic Low SES,chronic-adversity-burgundy-alt,#7F0000,Probability of low household SES remains near-certain across ages 6 to 12 years.,trajectory_label_curation,data/metadata/class_registry.csv,restricted_ge3_curated,Chronic Low SES,,,,restricted_ge3_manual_labeling
LCGA,UHSES,Middle–Late Childhood (6–12 Years),7,1,Stable Higher SES,Stable Higher SES,Stable Higher SES,stable-gray-alt,#D9D9D9,"Probability of low household SES remains near zero across ages 6 to 12 years, indicating relatively higher SES.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable Higher SES,,,,canonical_only_retained
LCGA,UHSES,Middle–Late Childhood (6–12 Years),7,2,Minimal Low SES,Minimal Low SES,Minimal Low SES,mild-adversity-ochre-alt,#C2A14A,Probability of low household SES remains low and fairly stable across middle-late childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Minimal Low SES,,,,canonical_only_retained
LCGA,UHSES,Middle–Late Childhood (6–12 Years),7,3,Early Improvement from Mild Low SES,Early Improvement from Mild Low SES,Early Improvement from Mild Low SES,early-improvement-green-alt,#4DAF4A,Probability of low household SES is modest at age 6 and drops rapidly toward zero by ages 7 to 8 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Early Improvement from Mild Low SES,,,,canonical_only_retained
LCGA,UHSES,Middle–Late Childhood (6–12 Years),7,4,Persistent Moderate Low SES,Persistent Moderate Low SES,Persistent Moderate Low SES,persistent-magenta-alt,#CC79A7,"Probability of low household SES remains moderate to high throughout ages 6 to 12 years, with only modest improvement.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Persistent Moderate Low SES,,,,canonical_only_retained
LCGA,UHSES,Middle–Late Childhood (6–12 Years),7,5,Improving from High Low SES,Improving from High Low SES,Improving from High Low SES,strong-improvement-blue-alt,#0072B2,Probability of low household SES starts high and declines steadily to near zero by later childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Improving from High Low SES,,,,canonical_only_retained
LCGA,UHSES,Middle–Late Childhood (6–12 Years),7,6,Chronic Low SES,Chronic Low SES,Chronic Low SES,chronic-adversity-burgundy-alt,#7F0000,Probability of low household SES remains near-certain throughout ages 6 to 12 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Chronic Low SES,,,,canonical_only_retained
LCGA,UHSES,Middle–Late Childhood (6–12 Years),7,7,Late Improvement from Chronic Low SES,Late Improvement from Chronic Low SES,Late Improvement from Chronic Low SES,late-improvement-olive-alt,#66A61E,Probability of low household SES remains near-certain through earlier ages and then declines sharply in later childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Late Improvement from Chronic Low SES,,,,canonical_only_retained
LCGA,ULWOF,Early Childhood (0–5 Years),3,1,Stable Low Paternal Absence,Stable Low Paternal Absence,Stable Low Paternal Absence,light_gray,#DDDDBD,Probability of living without father remains near zero across ages 0 to 5 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable Low Paternal Absence,,,,canonical_only_retained
LCGA,ULWOF,Early Childhood (0–5 Years),3,2,Declining Paternal Absence,Declining Paternal Absence,Declining Paternal Absence,blue,#4477AA,Probability of living without father starts high in infancy and declines toward zero by age 5.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Declining Paternal Absence,,,,canonical_only_retained
LCGA,ULWOF,Early Childhood (0–5 Years),3,3,Stable High Paternal Absence,Stable High Paternal Absence,Stable High Paternal Absence,indigo,#332288,Probability of living without father remains near-certain throughout early childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable High Paternal Absence,,,,canonical_only_retained
LCGA,ULWOF,Middle–Late Childhood (6–12 Years),4,1,Rising Paternal Absence,Rising Paternal Absence,Rising Paternal Absence,rising-adversity-coral-alt,#F46D43,Probability of living without father rises steadily across ages 6 to 12 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Rising Paternal Absence,,,,canonical_only_retained
LCGA,ULWOF,Middle–Late Childhood (6–12 Years),4,2,Stable Low Paternal Absence,Stable Low Paternal Absence,Stable Low Paternal Absence,light_gray,#DDDDBD,Probability of living without father remains near zero throughout middle-late childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable Low Paternal Absence,,,,canonical_only_retained
LCGA,ULWOF,Middle–Late Childhood (6–12 Years),4,3,Declining Paternal Absence,Declining Paternal Absence,Declining Paternal Absence,sky,#88CCEE,Probability of living without father is high at age 6 and declines steadily toward zero by age 12.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Declining Paternal Absence,,,,canonical_only_retained
LCGA,ULWOF,Middle–Late Childhood (6–12 Years),4,4,Stable High Paternal Absence,Stable High Paternal Absence,Stable High Paternal Absence,indigo,#332288,Probability of living without father remains near-certain throughout ages 6 to 12 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable High Paternal Absence,,,,canonical_only_retained
LCGA,ULWOM,Early Childhood (0–5 Years),4,1,Late-Onset Maternal Absence,Late-Onset Maternal Absence,Late-Onset Maternal Absence,onset-coral-alt,#F46D43,Probability of living without mother is near zero in infancy and rises sharply later in early childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Late-Onset Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM,Early Childhood (0–5 Years),4,2,Stable High Maternal Absence,Stable High Maternal Absence,Stable High Maternal Absence,stable-high-adversity-red-alt,#D73027,Probability of living without mother remains near-certain across ages 0 to 5 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable High Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM,Early Childhood (0–5 Years),4,3,Stable Low Maternal Absence,Stable Low Maternal Absence,Stable Low Maternal Absence,stable-gray-alt,#D9D9D9,Probability of living without mother stays near zero across early childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable Low Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM,Early Childhood (0–5 Years),4,4,"Early Peak, Declining Maternal Absence","Early Peak, Declining Maternal Absence","Early Peak, Declining Maternal Absence",declining-sky-alt,#56B4E9,"Probability of living without mother increases early, peaks in toddlerhood, and then declines toward zero by age 5.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Early Peak, Declining Maternal Absence",,,,canonical_only_retained
LCGA,ULWOM,Middle–Late Childhood (6–12 Years),5,1,Stable High Maternal Absence,Stable High Maternal Absence,Stable High Maternal Absence,stable-high-adversity-red-alt,#D73027,Probability of living without mother remains near-certain throughout ages 6 to 12 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable High Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM,Middle–Late Childhood (6–12 Years),5,2,Declining Maternal Absence,Declining Maternal Absence,Declining Maternal Absence,declining-teal-alt,#009E73,Probability of living without mother is high at age 6 and declines steadily across middle-late childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Declining Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM,Middle–Late Childhood (6–12 Years),5,3,Stable Low Maternal Absence,Stable Low Maternal Absence,Stable Low Maternal Absence,stable-gray-alt,#D9D9D9,Probability of living without mother remains near zero throughout ages 6 to 12 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable Low Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM,Middle–Late Childhood (6–12 Years),5,4,Late-Onset Maternal Absence,Late-Onset Maternal Absence,Late-Onset Maternal Absence,onset-coral-alt,#F46D43,Probability of living without mother remains low until later childhood and then rises sharply around ages 10 to 12 years.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Late-Onset Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM,Middle–Late Childhood (6–12 Years),5,5,Mid-Childhood Onset Maternal Absence,Mid-Childhood Onset Maternal Absence,Mid-Childhood Onset Maternal Absence,onset-orange-red-alt,#D55E00,Probability of living without mother rises rapidly in mid-childhood and reaches near-certain levels by later ages.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Mid-Childhood Onset Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM012,Whole Childhood (0-12 Years),6,1,"Early Peak, Declining Maternal Absence","Early Peak, Declining Maternal Absence","Early Peak, Declining Maternal Absence",declining-sky-alt,#56B4E9,Probability of living without mother is very high in early childhood and then declines steadily across later childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Early Peak, Declining Maternal Absence",,,,canonical_only_retained
LCGA,ULWOM012,Whole Childhood (0-12 Years),6,2,Late-Onset Maternal Absence,Late-Onset Maternal Absence,Late-Onset Maternal Absence,onset-coral-alt,#F46D43,Probability of living without mother stays low through early childhood and then rises later in childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Late-Onset Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM012,Whole Childhood (0-12 Years),6,3,Mid-Childhood Onset Maternal Absence,Mid-Childhood Onset Maternal Absence,Mid-Childhood Onset Maternal Absence,onset-orange-red-alt,#D55E00,Probability of living without mother rises around the age-5 knot and remains high across later childhood.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Mid-Childhood Onset Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM012,Whole Childhood (0-12 Years),6,4,Stable High Maternal Absence,Stable High Maternal Absence,Stable High Maternal Absence,stable-high-adversity-red-alt,#D73027,Probability of living without mother remains high across the full 0 to 12 year period.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable High Maternal Absence,,,,canonical_only_retained
LCGA,ULWOM012,Whole Childhood (0-12 Years),6,5,"Mid-Childhood Peak, Declining Maternal Absence","Mid-Childhood Peak, Declining Maternal Absence","Mid-Childhood Peak, Declining Maternal Absence",sky,#88CCEE,Probability of living without mother rises into mid-childhood and then declines before adolescence.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Mid-Childhood Peak, Declining Maternal Absence",,,,canonical_only_retained
LCGA,ULWOM012,Whole Childhood (0-12 Years),6,6,Stable Low Maternal Absence,Stable Low Maternal Absence,Stable Low Maternal Absence,stable-gray-alt,#D9D9D9,Probability of living without mother remains low across the full 0 to 12 year period.,transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,Stable Low Maternal Absence,,,,canonical_only_retained
